player_normalized,prop_type,line,is_alt_line,game_date,draftkings_over_odds,fanduel_over_odds,draftkings_under_odds,fanduel_under_odds,best_over,best_over_book,best_under,best_under_book
naz reid,assists,2.5,True,2026-01-29,110.0,,,,110.0,draftkings,,
naz reid,assists,3.5,True,2026-01-29,263.0,300.0,,,300.0,fanduel,,
naz reid,assists,4.5,True,2026-01-29,630.0,,,,630.0,draftkings,,
naz reid,assists,5.5,True,2026-01-29,1340.0,1300.0,,,1340.0,draftkings,,
naz reid,assists,6.5,True,2026-01-29,2400.0,,,,2400.0,draftkings,,
naz reid,points,5.5,True,2026-01-29,-3800.0,,,,-3800.0,draftkings,,
naz reid,points,7.5,True,2026-01-29,-1100.0,,,,-1100.0,draftkings,,
naz reid,points,9.5,True,2026-01-29,-481.0,-480.0,,,-480.0,fanduel,,
naz reid,points,11.5,True,2026-01-29,-262.0,,,,-262.0,draftkings,,
naz reid,points,14.5,False,2026-01-29,-119.0,-120.0,-107.0,-110.0,-119.0,draftkings,-107.0,
naz reid,points,14.5,True,2026-01-29,-119.0,-118.0,,,-118.0,fanduel,,
naz reid,points,17.5,True,2026-01-29,167.0,,,,167.0,draftkings,,
naz reid,points,19.5,True,2026-01-29,260.0,280.0,,,280.0,fanduel,,
naz reid,points,24.5,True,2026-01-29,770.0,800.0,,,800.0,fanduel,,
naz reid,points,29.5,True,2026-01-29,1880.0,1700.0,,,1880.0,draftkings,,
naz reid,rebounds,3.5,True,2026-01-29,-1920.0,-1600.0,,,-1600.0,fanduel,,
naz reid,rebounds,4.5,True,2026-01-29,-680.0,,,,-680.0,draftkings,,
naz reid,rebounds,5.5,True,2026-01-29,-312.0,-280.0,,,-280.0,fanduel,,
naz reid,rebounds,6.5,False,2026-01-29,,-148.0,,112.0,-148.0,fanduel,112.0,
naz reid,rebounds,6.5,True,2026-01-29,-166.0,,,,-166.0,draftkings,,
naz reid,rebounds,7.5,False,2026-01-29,106.0,,-140.0,,106.0,draftkings,-140.0,
naz reid,rebounds,7.5,True,2026-01-29,106.0,122.0,,,122.0,fanduel,,
naz reid,rebounds,8.5,True,2026-01-29,181.0,,,,181.0,draftkings,,
naz reid,rebounds,9.5,True,2026-01-29,304.0,285.0,,,304.0,draftkings,,
naz reid,rebounds,10.5,True,2026-01-29,514.0,,,,514.0,draftkings,,
naz reid,rebounds,11.5,True,2026-01-29,830.0,750.0,,,830.0,draftkings,,
naz reid,rebounds,12.5,True,2026-01-29,1300.0,,,,1300.0,draftkings,,
naz reid,rebounds,13.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
naz reid,threes,0.5,True,2026-01-29,-1040.0,-1200.0,,,-1040.0,draftkings,,
naz reid,threes,1.5,True,2026-01-29,-212.0,-230.0,,,-212.0,draftkings,,
naz reid,threes,2.5,False,2026-01-29,133.0,130.0,-177.0,-174.0,133.0,draftkings,-174.0,
naz reid,threes,2.5,True,2026-01-29,134.0,132.0,,,134.0,draftkings,,
naz reid,threes,3.5,True,2026-01-29,329.0,330.0,,,330.0,fanduel,,
naz reid,threes,4.5,True,2026-01-29,740.0,700.0,,,740.0,draftkings,,
naz reid,threes,5.5,True,2026-01-29,1480.0,1400.0,,,1480.0,draftkings,,
naz reid,threes,6.5,True,2026-01-29,2500.0,3500.0,,,3500.0,fanduel,,
nickeil alexander-walker,assists,1.5,True,2026-01-29,,-620.0,,,-620.0,fanduel,,
nickeil alexander-walker,assists,2.5,True,2026-01-29,-217.0,,,,-217.0,draftkings,,
nickeil alexander-walker,assists,3.5,False,2026-01-29,114.0,136.0,-151.0,-182.0,136.0,fanduel,-151.0,
nickeil alexander-walker,assists,3.5,True,2026-01-29,115.0,138.0,,,138.0,fanduel,,
nickeil alexander-walker,assists,4.5,True,2026-01-29,238.0,,,,238.0,draftkings,,
nickeil alexander-walker,assists,5.5,True,2026-01-29,492.0,630.0,,,630.0,fanduel,,
nickeil alexander-walker,assists,6.5,True,2026-01-29,960.0,,,,960.0,draftkings,,
nickeil alexander-walker,assists,7.5,True,2026-01-29,1760.0,,,,1760.0,draftkings,,
nickeil alexander-walker,assists,8.5,True,2026-01-29,2700.0,,,,2700.0,draftkings,,
nickeil alexander-walker,points,7.5,True,2026-01-29,-2700.0,,,,-2700.0,draftkings,,
nickeil alexander-walker,points,9.5,True,2026-01-29,-1080.0,-1400.0,,,-1080.0,draftkings,,
nickeil alexander-walker,points,11.5,True,2026-01-29,-555.0,,,,-555.0,draftkings,,
nickeil alexander-walker,points,14.5,True,2026-01-29,-255.0,-225.0,,,-225.0,fanduel,,
nickeil alexander-walker,points,17.5,False,2026-01-29,,-114.0,,-114.0,-114.0,fanduel,-114.0,
nickeil alexander-walker,points,17.5,True,2026-01-29,-130.0,,,,-130.0,draftkings,,
nickeil alexander-walker,points,18.5,False,2026-01-29,-103.0,,-124.0,,-103.0,draftkings,-124.0,
nickeil alexander-walker,points,18.5,True,2026-01-29,-103.0,,,,-103.0,draftkings,,
nickeil alexander-walker,points,19.5,True,2026-01-29,120.0,144.0,,,144.0,fanduel,,
nickeil alexander-walker,points,24.5,True,2026-01-29,312.0,400.0,,,400.0,fanduel,,
nickeil alexander-walker,points,29.5,True,2026-01-29,800.0,1060.0,,,1060.0,fanduel,,
nickeil alexander-walker,points,34.5,True,2026-01-29,1880.0,3000.0,,,3000.0,fanduel,,
nickeil alexander-walker,rebounds,2.5,True,2026-01-29,-222.0,,,,-222.0,draftkings,,
nickeil alexander-walker,rebounds,3.5,False,2026-01-29,109.0,104.0,-144.0,-138.0,109.0,draftkings,-138.0,
nickeil alexander-walker,rebounds,3.5,True,2026-01-29,110.0,108.0,,,110.0,draftkings,,
nickeil alexander-walker,rebounds,4.5,True,2026-01-29,233.0,,,,233.0,draftkings,,
nickeil alexander-walker,rebounds,5.5,True,2026-01-29,478.0,500.0,,,500.0,fanduel,,
nickeil alexander-walker,rebounds,6.5,True,2026-01-29,970.0,,,,970.0,draftkings,,
nickeil alexander-walker,rebounds,7.5,True,2026-01-29,1680.0,,,,1680.0,draftkings,,
nickeil alexander-walker,threes,0.5,True,2026-01-29,,-4000.0,,,-4000.0,fanduel,,
nickeil alexander-walker,threes,1.5,True,2026-01-29,-529.0,-500.0,,,-500.0,fanduel,,
nickeil alexander-walker,threes,2.5,False,2026-01-29,-171.0,-158.0,129.0,118.0,-158.0,fanduel,129.0,
nickeil alexander-walker,threes,2.5,True,2026-01-29,-172.0,-156.0,,,-156.0,fanduel,,
nickeil alexander-walker,threes,3.5,True,2026-01-29,134.0,164.0,,,164.0,fanduel,,
nickeil alexander-walker,threes,4.5,True,2026-01-29,291.0,370.0,,,370.0,fanduel,,
nickeil alexander-walker,threes,5.5,True,2026-01-29,590.0,750.0,,,750.0,fanduel,,
nickeil alexander-walker,threes,6.5,True,2026-01-29,1220.0,1400.0,,,1400.0,fanduel,,
nickeil alexander-walker,threes,7.5,True,2026-01-29,2200.0,3000.0,,,3000.0,fanduel,,
nikola vucevic,assists,1.5,True,2026-01-29,,-1600.0,,,-1600.0,fanduel,,
nikola vucevic,assists,2.5,True,2026-01-29,-497.0,,,,-497.0,draftkings,,
nikola vucevic,assists,3.5,False,2026-01-29,,-144.0,,108.0,-144.0,fanduel,108.0,
nikola vucevic,assists,3.5,True,2026-01-29,-189.0,-140.0,,,-140.0,fanduel,,
nikola vucevic,assists,4.5,False,2026-01-29,116.0,,-153.0,,116.0,draftkings,-153.0,
nikola vucevic,assists,4.5,True,2026-01-29,117.0,,,,117.0,draftkings,,
nikola vucevic,assists,5.5,True,2026-01-29,237.0,340.0,,,340.0,fanduel,,
nikola vucevic,assists,6.5,True,2026-01-29,471.0,,,,471.0,draftkings,,
nikola vucevic,assists,7.5,True,2026-01-29,920.0,1200.0,,,1200.0,fanduel,,
nikola vucevic,assists,8.5,True,2026-01-29,1680.0,,,,1680.0,draftkings,,
nikola vucevic,assists,9.5,True,2026-01-29,2800.0,,,,2800.0,draftkings,,
nikola vucevic,points,7.5,True,2026-01-29,-2400.0,,,,-2400.0,draftkings,,
nikola vucevic,points,9.5,True,2026-01-29,-890.0,-1100.0,,,-890.0,draftkings,,
nikola vucevic,points,11.5,True,2026-01-29,-449.0,,,,-449.0,draftkings,,
nikola vucevic,points,14.5,True,2026-01-29,-197.0,-196.0,,,-196.0,fanduel,,
nikola vucevic,points,16.5,False,2026-01-29,-118.0,-118.0,-108.0,-112.0,-118.0,draftkings,-108.0,
nikola vucevic,points,16.5,True,2026-01-29,-118.0,,,,-118.0,draftkings,,
nikola vucevic,points,17.5,True,2026-01-29,107.0,,,,107.0,draftkings,,
nikola vucevic,points,19.5,True,2026-01-29,165.0,176.0,,,176.0,fanduel,,
nikola vucevic,points,24.5,True,2026-01-29,475.0,520.0,,,520.0,fanduel,,
nikola vucevic,points,29.5,True,2026-01-29,1360.0,1400.0,,,1400.0,fanduel,,
nikola vucevic,points,34.5,True,2026-01-29,3000.0,3500.0,,,3500.0,fanduel,,
nikola vucevic,rebounds,4.5,True,2026-01-29,-2200.0,,,,-2200.0,draftkings,,
nikola vucevic,rebounds,5.5,True,2026-01-29,-840.0,-800.0,,,-800.0,fanduel,,
nikola vucevic,rebounds,6.5,True,2026-01-29,-402.0,,,,-402.0,draftkings,,
nikola vucevic,rebounds,7.5,True,2026-01-29,-218.0,-205.0,,,-205.0,fanduel,,
nikola vucevic,rebounds,8.5,False,2026-01-29,-129.0,-122.0,-102.0,-108.0,-122.0,fanduel,-102.0,
nikola vucevic,rebounds,8.5,True,2026-01-29,-129.0,,,,-129.0,draftkings,,
nikola vucevic,rebounds,9.5,True,2026-01-29,127.0,120.0,,,127.0,draftkings,,
nikola vucevic,rebounds,10.5,True,2026-01-29,201.0,,,,201.0,draftkings,,
nikola vucevic,rebounds,11.5,True,2026-01-29,322.0,310.0,,,322.0,draftkings,,
nikola vucevic,rebounds,12.5,True,2026-01-29,515.0,,,,515.0,draftkings,,
nikola vucevic,rebounds,13.5,True,2026-01-29,800.0,800.0,,,800.0,draftkings,,
nikola vucevic,rebounds,14.5,True,2026-01-29,1260.0,,,,1260.0,draftkings,,
nikola vucevic,rebounds,15.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
nikola vucevic,threes,0.5,True,2026-01-29,-429.0,-460.0,,,-429.0,draftkings,,
nikola vucevic,threes,1.5,False,2026-01-29,107.0,102.0,-141.0,-136.0,107.0,draftkings,-136.0,
nikola vucevic,threes,1.5,True,2026-01-29,107.0,104.0,,,107.0,draftkings,,
nikola vucevic,threes,2.5,True,2026-01-29,339.0,330.0,,,339.0,draftkings,,
nikola vucevic,threes,3.5,True,2026-01-29,900.0,870.0,,,900.0,draftkings,,
nikola vucevic,threes,4.5,True,2026-01-29,2000.0,2200.0,,,2200.0,fanduel,,
norman powell,assists,1.5,True,2026-01-29,,-330.0,,,-330.0,fanduel,,
norman powell,assists,2.5,False,2026-01-29,-116.0,-104.0,-113.0,-125.0,-104.0,fanduel,-113.0,
norman powell,assists,2.5,True,2026-01-29,-117.0,,,,-117.0,draftkings,,
norman powell,assists,3.5,True,2026-01-29,213.0,240.0,,,240.0,fanduel,,
norman powell,assists,4.5,True,2026-01-29,506.0,,,,506.0,draftkings,,
norman powell,assists,5.5,True,2026-01-29,1120.0,1200.0,,,1200.0,fanduel,,
norman powell,assists,6.5,True,2026-01-29,2000.0,,,,2000.0,draftkings,,
norman powell,points,9.5,True,2026-01-29,,-6000.0,,,-6000.0,fanduel,,
norman powell,points,11.5,True,2026-01-29,-3700.0,,,,-3700.0,draftkings,,
norman powell,points,14.5,True,2026-01-29,-960.0,-720.0,,,-720.0,fanduel,,
norman powell,points,17.5,True,2026-01-29,-396.0,,,,-396.0,draftkings,,
norman powell,points,19.5,True,2026-01-29,-242.0,-196.0,,,-196.0,fanduel,,
norman powell,points,22.5,False,2026-01-29,,100.0,,-132.0,100.0,fanduel,-132.0,
norman powell,points,23.5,False,2026-01-29,-103.0,,-124.0,,-103.0,draftkings,-124.0,
norman powell,points,23.5,True,2026-01-29,-103.0,,,,-103.0,draftkings,,
norman powell,points,24.5,True,2026-01-29,123.0,158.0,,,158.0,fanduel,,
norman powell,points,29.5,True,2026-01-29,318.0,400.0,,,400.0,fanduel,,
norman powell,points,34.5,True,2026-01-29,840.0,1060.0,,,1060.0,fanduel,,
norman powell,points,39.5,True,2026-01-29,2000.0,2500.0,,,2500.0,fanduel,,
norman powell,rebounds,2.5,True,2026-01-29,-344.0,,,,-344.0,draftkings,,
norman powell,rebounds,3.5,False,2026-01-29,-137.0,-125.0,104.0,-106.0,-125.0,fanduel,104.0,
norman powell,rebounds,3.5,True,2026-01-29,-137.0,-122.0,,,-122.0,fanduel,,
norman powell,rebounds,4.5,True,2026-01-29,156.0,,,,156.0,draftkings,,
norman powell,rebounds,5.5,True,2026-01-29,316.0,360.0,,,360.0,fanduel,,
norman powell,rebounds,6.5,True,2026-01-29,593.0,,,,593.0,draftkings,,
norman powell,rebounds,7.5,True,2026-01-29,1100.0,1400.0,,,1400.0,fanduel,,
norman powell,threes,0.5,True,2026-01-29,-3400.0,-4000.0,,,-3400.0,draftkings,,
norman powell,threes,1.5,True,2026-01-29,-486.0,-500.0,,,-486.0,draftkings,,
norman powell,threes,2.5,False,2026-01-29,-159.0,-154.0,120.0,116.0,-154.0,fanduel,120.0,
norman powell,threes,2.5,True,2026-01-29,-160.0,-154.0,,,-154.0,fanduel,,
norman powell,threes,3.5,True,2026-01-29,155.0,164.0,,,164.0,fanduel,,
norman powell,threes,4.5,True,2026-01-29,335.0,390.0,,,390.0,fanduel,,
norman powell,threes,5.5,True,2026-01-29,710.0,830.0,,,830.0,fanduel,,
norman powell,threes,6.5,True,2026-01-29,1400.0,1500.0,,,1500.0,fanduel,,
norman powell,threes,7.5,True,2026-01-29,2500.0,3000.0,,,3000.0,fanduel,,
og anunoby,assists,1.5,True,2026-01-29,,-290.0,,,-290.0,fanduel,,
og anunoby,assists,2.5,False,2026-01-29,,108.0,,-144.0,108.0,fanduel,-144.0,
og anunoby,assists,3.5,True,2026-01-29,,285.0,,,285.0,fanduel,,
og anunoby,assists,5.5,True,2026-01-29,,1400.0,,,1400.0,fanduel,,
og anunoby,points,9.5,True,2026-01-29,,-560.0,,,-560.0,fanduel,,
og anunoby,points,14.5,False,2026-01-29,,-128.0,,-104.0,-128.0,fanduel,-104.0,
og anunoby,points,14.5,True,2026-01-29,,-125.0,,,-125.0,fanduel,,
og anunoby,points,19.5,True,2026-01-29,,280.0,,,280.0,fanduel,,
og anunoby,points,24.5,True,2026-01-29,,870.0,,,870.0,fanduel,,
og anunoby,points,29.5,True,2026-01-29,,2000.0,,,2000.0,fanduel,,
og anunoby,rebounds,3.5,True,2026-01-29,,-440.0,,,-440.0,fanduel,,
og anunoby,rebounds,5.5,False,2026-01-29,,110.0,,-146.0,110.0,fanduel,-146.0,
og anunoby,rebounds,5.5,True,2026-01-29,,112.0,,,112.0,fanduel,,
og anunoby,rebounds,7.5,True,2026-01-29,,370.0,,,370.0,fanduel,,
og anunoby,rebounds,9.5,True,2026-01-29,,1000.0,,,1000.0,fanduel,,
og anunoby,rebounds,11.5,True,2026-01-29,,2500.0,,,2500.0,fanduel,,
og anunoby,threes,0.5,True,2026-01-29,,-670.0,,,-670.0,fanduel,,
og anunoby,threes,1.5,False,2026-01-29,,-140.0,,106.0,-140.0,fanduel,106.0,
og anunoby,threes,1.5,True,2026-01-29,,-138.0,,,-138.0,fanduel,,
og anunoby,threes,2.5,True,2026-01-29,,230.0,,,230.0,fanduel,,
og anunoby,threes,3.5,True,2026-01-29,,600.0,,,600.0,fanduel,,
og anunoby,threes,4.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
og anunoby,threes,5.5,True,2026-01-29,,3000.0,,,3000.0,fanduel,,
onyeka okongwu,assists,1.5,True,2026-01-29,,-530.0,,,-530.0,fanduel,,
onyeka okongwu,assists,2.5,False,2026-01-29,,-172.0,,128.0,-172.0,fanduel,128.0,
onyeka okongwu,assists,2.5,True,2026-01-29,-147.0,,,,-147.0,draftkings,,
onyeka okongwu,assists,3.5,True,2026-01-29,163.0,158.0,,,163.0,draftkings,,
onyeka okongwu,assists,4.5,True,2026-01-29,378.0,,,,378.0,draftkings,,
onyeka okongwu,assists,5.5,True,2026-01-29,800.0,750.0,,,800.0,draftkings,,
onyeka okongwu,assists,6.5,True,2026-01-29,1560.0,,,,1560.0,draftkings,,
onyeka okongwu,assists,7.5,True,2026-01-29,2600.0,,,,2600.0,draftkings,,
onyeka okongwu,points,7.5,True,2026-01-29,-1400.0,,,,-1400.0,draftkings,,
onyeka okongwu,points,9.5,True,2026-01-29,-597.0,-670.0,,,-597.0,draftkings,,
onyeka okongwu,points,11.5,True,2026-01-29,-311.0,,,,-311.0,draftkings,,
onyeka okongwu,points,14.5,True,2026-01-29,-139.0,-138.0,,,-138.0,fanduel,,
onyeka okongwu,points,15.5,False,2026-01-29,-108.0,-108.0,-118.0,-122.0,-108.0,draftkings,-118.0,
onyeka okongwu,points,15.5,True,2026-01-29,-108.0,,,,-108.0,draftkings,,
onyeka okongwu,points,17.5,True,2026-01-29,149.0,,,,149.0,draftkings,,
onyeka okongwu,points,19.5,True,2026-01-29,235.0,255.0,,,255.0,fanduel,,
onyeka okongwu,points,24.5,True,2026-01-29,730.0,750.0,,,750.0,fanduel,,
onyeka okongwu,points,29.5,True,2026-01-29,1900.0,1800.0,,,1900.0,draftkings,,
onyeka okongwu,rebounds,4.5,True,2026-01-29,-2200.0,,,,-2200.0,draftkings,,
onyeka okongwu,rebounds,5.5,True,2026-01-29,-860.0,-800.0,,,-800.0,fanduel,,
onyeka okongwu,rebounds,6.5,True,2026-01-29,-434.0,,,,-434.0,draftkings,,
onyeka okongwu,rebounds,7.5,True,2026-01-29,-241.0,-210.0,,,-210.0,fanduel,,
onyeka okongwu,rebounds,8.5,False,2026-01-29,-138.0,-128.0,105.0,-104.0,-128.0,fanduel,105.0,
onyeka okongwu,rebounds,8.5,True,2026-01-29,-139.0,,,,-139.0,draftkings,,
onyeka okongwu,rebounds,9.5,True,2026-01-29,119.0,114.0,,,119.0,draftkings,,
onyeka okongwu,rebounds,10.5,True,2026-01-29,185.0,,,,185.0,draftkings,,
onyeka okongwu,rebounds,11.5,True,2026-01-29,297.0,285.0,,,297.0,draftkings,,
onyeka okongwu,rebounds,12.5,True,2026-01-29,470.0,,,,470.0,draftkings,,
onyeka okongwu,rebounds,13.5,True,2026-01-29,750.0,750.0,,,750.0,draftkings,,
onyeka okongwu,rebounds,14.5,True,2026-01-29,1140.0,,,,1140.0,draftkings,,
onyeka okongwu,rebounds,15.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
onyeka okongwu,threes,0.5,True,2026-01-29,-730.0,-850.0,,,-730.0,draftkings,,
onyeka okongwu,threes,1.5,False,2026-01-29,-161.0,-160.0,122.0,120.0,-160.0,fanduel,122.0,
onyeka okongwu,threes,1.5,True,2026-01-29,-162.0,-158.0,,,-158.0,fanduel,,
onyeka okongwu,threes,2.5,True,2026-01-29,183.0,200.0,,,200.0,fanduel,,
onyeka okongwu,threes,3.5,True,2026-01-29,460.0,500.0,,,500.0,fanduel,,
onyeka okongwu,threes,4.5,True,2026-01-29,1080.0,1200.0,,,1200.0,fanduel,,
onyeka okongwu,threes,5.5,True,2026-01-29,2200.0,3000.0,,,3000.0,fanduel,,
p.j. washington,assists,1.5,True,2026-01-29,-128.0,,,,-128.0,draftkings,,
p.j. washington,assists,2.5,True,2026-01-29,242.0,,,,242.0,draftkings,,
p.j. washington,assists,3.5,True,2026-01-29,620.0,,,,620.0,draftkings,,
p.j. washington,assists,4.5,True,2026-01-29,1540.0,,,,1540.0,draftkings,,
p.j. washington,assists,5.5,True,2026-01-29,2900.0,,,,2900.0,draftkings,,
p.j. washington,points,5.5,True,2026-01-29,-1100.0,,,,-1100.0,draftkings,,
p.j. washington,points,7.5,True,2026-01-29,-412.0,,,,-412.0,draftkings,,
p.j. washington,points,9.5,True,2026-01-29,-201.0,-245.0,,,-201.0,draftkings,,
p.j. washington,points,11.5,False,2026-01-29,-109.0,-130.0,-117.0,-102.0,-109.0,draftkings,-102.0,
p.j. washington,points,11.5,True,2026-01-29,-109.0,,,,-109.0,draftkings,,
p.j. washington,points,14.5,True,2026-01-29,210.0,186.0,,,210.0,draftkings,,
p.j. washington,points,17.5,True,2026-01-29,458.0,,,,458.0,draftkings,,
p.j. washington,points,19.5,True,2026-01-29,760.0,630.0,,,760.0,draftkings,,
p.j. washington,points,24.5,True,2026-01-29,2100.0,1700.0,,,2100.0,draftkings,,
p.j. washington,rebounds,2.5,True,2026-01-29,-2200.0,,,,-2200.0,draftkings,,
p.j. washington,rebounds,3.5,True,2026-01-29,-660.0,-530.0,,,-530.0,fanduel,,
p.j. washington,rebounds,4.5,True,2026-01-29,-285.0,,,,-285.0,draftkings,,
p.j. washington,rebounds,5.5,False,2026-01-29,-138.0,-130.0,105.0,-102.0,-130.0,fanduel,105.0,
p.j. washington,rebounds,5.5,True,2026-01-29,-138.0,-125.0,,,-125.0,fanduel,,
p.j. washington,rebounds,6.5,True,2026-01-29,135.0,,,,135.0,draftkings,,
p.j. washington,rebounds,7.5,True,2026-01-29,233.0,265.0,,,265.0,fanduel,,
p.j. washington,rebounds,8.5,True,2026-01-29,405.0,,,,405.0,draftkings,,
p.j. washington,rebounds,9.5,True,2026-01-29,690.0,680.0,,,690.0,draftkings,,
p.j. washington,rebounds,10.5,True,2026-01-29,1180.0,,,,1180.0,draftkings,,
p.j. washington,rebounds,11.5,True,2026-01-29,,1500.0,,,1500.0,fanduel,,
p.j. washington,threes,0.5,False,2026-01-29,-219.0,,164.0,,-219.0,draftkings,164.0,
p.j. washington,threes,0.5,True,2026-01-29,-222.0,-250.0,,,-222.0,draftkings,,
p.j. washington,threes,1.5,False,2026-01-29,,194.0,,-270.0,194.0,fanduel,-270.0,
p.j. washington,threes,1.5,True,2026-01-29,204.0,196.0,,,204.0,draftkings,,
p.j. washington,threes,2.5,True,2026-01-29,650.0,600.0,,,650.0,draftkings,,
p.j. washington,threes,3.5,True,2026-01-29,1680.0,1500.0,,,1680.0,draftkings,,
paolo banchero,assists,1.5,True,2026-01-29,,-4500.0,,,-4500.0,fanduel,,
paolo banchero,assists,2.5,True,2026-01-29,-720.0,,,,-720.0,draftkings,,
paolo banchero,assists,3.5,True,2026-01-29,-281.0,-290.0,,,-281.0,draftkings,,
paolo banchero,assists,4.5,False,2026-01-29,-132.0,-125.0,100.0,-106.0,-125.0,fanduel,100.0,
paolo banchero,assists,4.5,True,2026-01-29,-132.0,,,,-132.0,draftkings,,
paolo banchero,assists,5.5,True,2026-01-29,155.0,172.0,,,172.0,fanduel,,
paolo banchero,assists,6.5,True,2026-01-29,291.0,,,,291.0,draftkings,,
paolo banchero,assists,7.5,True,2026-01-29,523.0,600.0,,,600.0,fanduel,,
paolo banchero,assists,8.5,True,2026-01-29,970.0,,,,970.0,draftkings,,
paolo banchero,assists,9.5,True,2026-01-29,1680.0,1400.0,,,1680.0,draftkings,,
paolo banchero,assists,10.5,True,2026-01-29,2500.0,,,,2500.0,draftkings,,
paolo banchero,points,11.5,True,2026-01-29,-3800.0,,,,-3800.0,draftkings,,
paolo banchero,points,14.5,True,2026-01-29,-1040.0,-1400.0,,,-1040.0,draftkings,,
paolo banchero,points,17.5,True,2026-01-29,-428.0,,,,-428.0,draftkings,,
paolo banchero,points,19.5,True,2026-01-29,-263.0,-280.0,,,-263.0,draftkings,,
paolo banchero,points,23.5,False,2026-01-29,-110.0,-110.0,-116.0,-122.0,-110.0,draftkings,-116.0,
paolo banchero,points,23.5,True,2026-01-29,-110.0,,,,-110.0,draftkings,,
paolo banchero,points,24.5,True,2026-01-29,112.0,116.0,,,116.0,fanduel,,
paolo banchero,points,29.5,True,2026-01-29,310.0,320.0,,,320.0,fanduel,,
paolo banchero,points,34.5,True,2026-01-29,780.0,900.0,,,900.0,fanduel,,
paolo banchero,points,39.5,True,2026-01-29,1960.0,2000.0,,,2000.0,fanduel,,
paolo banchero,rebounds,5.5,True,2026-01-29,-1380.0,-900.0,,,-900.0,fanduel,,
paolo banchero,rebounds,6.5,True,2026-01-29,-630.0,,,,-630.0,draftkings,,
paolo banchero,rebounds,7.5,True,2026-01-29,-332.0,-235.0,,,-235.0,fanduel,,
paolo banchero,rebounds,8.5,False,2026-01-29,,-136.0,,102.0,-136.0,fanduel,102.0,
paolo banchero,rebounds,8.5,True,2026-01-29,-196.0,,,,-196.0,draftkings,,
paolo banchero,rebounds,9.5,False,2026-01-29,-122.0,,-108.0,,-122.0,draftkings,-108.0,
paolo banchero,rebounds,9.5,True,2026-01-29,-122.0,110.0,,,110.0,fanduel,,
paolo banchero,rebounds,10.5,True,2026-01-29,128.0,,,,128.0,draftkings,,
paolo banchero,rebounds,11.5,True,2026-01-29,199.0,290.0,,,290.0,fanduel,,
paolo banchero,rebounds,12.5,True,2026-01-29,307.0,,,,307.0,draftkings,,
paolo banchero,rebounds,13.5,True,2026-01-29,474.0,800.0,,,800.0,fanduel,,
paolo banchero,rebounds,14.5,True,2026-01-29,720.0,,,,720.0,draftkings,,
paolo banchero,rebounds,15.5,True,2026-01-29,1060.0,1700.0,,,1700.0,fanduel,,
paolo banchero,rebounds,16.5,True,2026-01-29,1540.0,,,,1540.0,draftkings,,
paolo banchero,threes,0.5,True,2026-01-29,-328.0,-430.0,,,-328.0,draftkings,,
paolo banchero,threes,1.5,False,2026-01-29,134.0,116.0,-177.0,-154.0,134.0,draftkings,-154.0,
paolo banchero,threes,1.5,True,2026-01-29,135.0,118.0,,,135.0,draftkings,,
paolo banchero,threes,2.5,True,2026-01-29,430.0,390.0,,,430.0,draftkings,,
paolo banchero,threes,3.5,True,2026-01-29,1220.0,1060.0,,,1220.0,draftkings,,
paolo banchero,threes,4.5,True,2026-01-29,2500.0,,,,2500.0,draftkings,,
pascal siakam,assists,1.5,True,2026-01-29,,-2000.0,,,-2000.0,fanduel,,
pascal siakam,assists,2.5,True,2026-01-29,-424.0,,,,-424.0,draftkings,,
pascal siakam,assists,3.5,False,2026-01-29,-168.0,,127.0,,-168.0,draftkings,127.0,
pascal siakam,assists,3.5,True,2026-01-29,-173.0,-170.0,,,-170.0,fanduel,,
pascal siakam,assists,4.5,False,2026-01-29,,134.0,,-180.0,134.0,fanduel,-180.0,
pascal siakam,assists,4.5,True,2026-01-29,125.0,,,,125.0,draftkings,,
pascal siakam,assists,5.5,True,2026-01-29,259.0,285.0,,,285.0,fanduel,,
pascal siakam,assists,6.5,True,2026-01-29,505.0,,,,505.0,draftkings,,
pascal siakam,assists,7.5,True,2026-01-29,960.0,1000.0,,,1000.0,fanduel,,
pascal siakam,assists,8.5,True,2026-01-29,1720.0,,,,1720.0,draftkings,,
pascal siakam,assists,9.5,True,2026-01-29,2700.0,,,,2700.0,draftkings,,
pascal siakam,points,14.5,True,2026-01-29,-1620.0,-2000.0,,,-1620.0,draftkings,,
pascal siakam,points,17.5,True,2026-01-29,-630.0,,,,-630.0,draftkings,,
pascal siakam,points,19.5,True,2026-01-29,-375.0,-390.0,,,-375.0,draftkings,,
pascal siakam,points,24.5,False,2026-01-29,-123.0,-122.0,-104.0,-108.0,-122.0,fanduel,-104.0,
pascal siakam,points,24.5,True,2026-01-29,-123.0,-120.0,,,-120.0,fanduel,,
pascal siakam,points,29.5,True,2026-01-29,227.0,230.0,,,230.0,fanduel,,
pascal siakam,points,34.5,True,2026-01-29,591.0,560.0,,,591.0,draftkings,,
pascal siakam,points,39.5,True,2026-01-29,1460.0,1300.0,,,1460.0,draftkings,,
pascal siakam,points,44.5,True,2026-01-29,,3500.0,,,3500.0,fanduel,,
